snomedcode,term_snomed,id,search_terms,read_mapping,matchtotal,MedCodeId,term_medcode,OriginalReadCode,CleansedReadCode,SnomedCTDescriptionId,Release,EmisCodeCategoryId,readcode_review,include
230271008#,Pick's disease with Pick bodies (disorder),618055017#,1,1,2,5005621000006119#,Pick disease with Pick bodies,^ESCTPI500562,NA,2837792014,NA,31,NA,1
230271008#,Pick's disease with Pick bodies (disorder),618055017#,1,1,2,5005611000006110#,Pick's disease with Pick bodies,^ESCTPI500561,NA,345089015,NA,31,NA,1
230271008#,Pick disease with Pick bodies,2837792014#,1,1,2,5005621000006119#,Pick disease with Pick bodies,^ESCTPI500562,NA,2837792014,NA,31,NA,1
230271008#,Pick disease with Pick bodies,2837792014#,1,1,2,5005611000006110#,Pick's disease with Pick bodies,^ESCTPI500561,NA,345089015,NA,31,NA,1
230272001#,Pick's disease with Pick cells and no Pick bodies,345090012#,1,1,2,5005641000006114#,Pick disease with Pick cells and no Pick bodies,^ESCTPI500564,NA,2837793016,NA,31,NA,1
230272001#,Pick's disease with Pick cells and no Pick bodies,345090012#,1,1,2,5005631000006116#,Pick's disease with Pick cells and no Pick bodies,^ESCTPI500563,NA,345090012,NA,31,NA,1
230272001#,Pick's disease with Pick cells and no Pick bodies (disorder),618056016#,1,1,2,5005641000006114#,Pick disease with Pick cells and no Pick bodies,^ESCTPI500564,NA,2837793016,NA,31,NA,1
230272001#,Pick's disease with Pick cells and no Pick bodies (disorder),618056016#,1,1,2,5005631000006116#,Pick's disease with Pick cells and no Pick bodies,^ESCTPI500563,NA,345090012,NA,31,NA,1
230272001#,Pick disease with Pick cells and no Pick bodies,2837793016#,1,1,2,5005641000006114#,Pick disease with Pick cells and no Pick bodies,^ESCTPI500564,NA,2837793016,NA,31,NA,1
230272001#,Pick disease with Pick cells and no Pick bodies,2837793016#,1,1,2,5005631000006116#,Pick's disease with Pick cells and no Pick bodies,^ESCTPI500563,NA,345090012,NA,31,NA,1
230273006#,Lobar atrophy,345091011#,1,1,2,5005661000006113#,Lobar atrophy,^ESCTLO500566,NA,345091011,NA,32,NA,1
230273006#,Lobar atrophy,345091011#,1,1,2,345092016#,Frontotemporal degeneration,F118,F118.00,345092016,NA,32,NA,1
230273006#,Frontotemporal degeneration,345092016#,1,1,2,5005661000006113#,Lobar atrophy,^ESCTLO500566,NA,345091011,NA,32,NA,1
230273006#,Frontotemporal degeneration,345092016#,1,1,2,345092016#,Frontotemporal degeneration,F118,F118.00,345092016,NA,32,NA,1
230273006#,Frontotemporal degeneration (disorder),618057013#,1,1,2,5005661000006113#,Lobar atrophy,^ESCTLO500566,NA,345091011,NA,32,NA,1
230273006#,Frontotemporal degeneration (disorder),618057013#,1,1,2,345092016#,Frontotemporal degeneration,F118,F118.00,345092016,NA,32,NA,1
230274000#,Frontal lobe degeneration with motor neurone disease,345093014#,1,1,2,5005671000006118#,Frontal lobe degeneration with motor neurone disease,^ESCTFR500567,NA,345093014,NA,31,NA,1
230274000#,Frontal lobe degeneration with motor neurone disease (disorder),618058015#,1,1,2,5005671000006118#,Frontal lobe degeneration with motor neurone disease,^ESCTFR500567,NA,345093014,NA,31,NA,1
230275004#,Lewy body disease,345094015#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
230275004#,Lewy body disease,618059011#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
230275004#,Lewy body disease (disorder),2745147012#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
230276003#,Lewy body disease,345095019#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
230276003#,Lewy body disease,618060018#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
230276003#,Lewy body disease (disorder),2737401010#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
230277007#,Lewy body disease,345096018#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
230277007#,Lewy body disease,618061019#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
230277007#,Lewy body disease (disorder),2737463010#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
230279005#,Non-Alzheimer's progressive dysphasia,345098017#,1,0,1,5005701000006117#,Non-Alzheimer progressive dysphasia,^ESCTNO500570,NA,2839168016,NA,31,NA,0
230279005#,Non-Alzheimer's progressive dysphasia,345098017#,1,0,1,5005691000006117#,Non-Alzheimer's progressive dysphasia,^ESCTNO500569,NA,345098017,NA,31,NA,0
230279005#,Non-Alzheimer's progressive dysphasia (disorder),618063016#,1,0,1,5005701000006117#,Non-Alzheimer progressive dysphasia,^ESCTNO500570,NA,2839168016,NA,31,NA,0
230279005#,Non-Alzheimer's progressive dysphasia (disorder),618063016#,1,0,1,5005691000006117#,Non-Alzheimer's progressive dysphasia,^ESCTNO500569,NA,345098017,NA,31,NA,0
230280008#,Progressive aphasia in Alzheimer's disease,345099013#,1,1,2,5005721000006110#,Progressive aphasia in Alzheimer disease,^ESCTPR500572,NA,2839169012,NA,31,NA,1
230280008#,Progressive aphasia in Alzheimer's disease,345099013#,1,1,2,5005711000006119#,Progressive aphasia in Alzheimer's disease,^ESCTPR500571,NA,345099013,NA,31,NA,1
230280008#,Progressive aphasia in Alzheimer's disease (disorder),618064010#,1,1,2,5005721000006110#,Progressive aphasia in Alzheimer disease,^ESCTPR500572,NA,2839169012,NA,31,NA,1
230280008#,Progressive aphasia in Alzheimer's disease (disorder),618064010#,1,1,2,5005711000006119#,Progressive aphasia in Alzheimer's disease,^ESCTPR500571,NA,345099013,NA,31,NA,1
230280008#,Progressive aphasia in Alzheimer disease,2839169012#,1,1,2,5005721000006110#,Progressive aphasia in Alzheimer disease,^ESCTPR500572,NA,2839169012,NA,31,NA,1
230280008#,Progressive aphasia in Alzheimer disease,2839169012#,1,1,2,5005711000006119#,Progressive aphasia in Alzheimer's disease,^ESCTPR500571,NA,345099013,NA,31,NA,1
230281007#,Argyrophilic brain disease,345100017#,1,1,2,5005731000006113#,Argyrophilic grain disease,^ESCTAR500573,NA,3076209018,NA,31,NA,0
230281007#,Argyrophilic brain disease (disorder),618065011#,1,1,2,5005731000006113#,Argyrophilic grain disease,^ESCTAR500573,NA,3076209018,NA,31,NA,0
230281007#,Argyrophilic grain disease,3076209018#,1,1,2,5005731000006113#,Argyrophilic grain disease,^ESCTAR500573,NA,3076209018,NA,31,NA,0
230281007#,Argyrophilic grain disease (disorder),3076230010#,1,1,2,5005731000006113#,Argyrophilic grain disease,^ESCTAR500573,NA,3076209018,NA,31,NA,0
230282000#,Post-traumatic dementia,345101018#,1,1,2,5005751000006118#,Post-traumatic dementia,^ESCTPO500575,NA,345101018,NA,31,NA,1
230282000#,Post-traumatic dementia,345101018#,1,1,2,5005771000006111#,Dementia due to head trauma,^ESCTDE500577,NA,2951815017,NA,31,NA,1
230282000#,Post-traumatic dementia,345101018#,1,1,2,5005741000006115#,Traumatic encephalopathy,^ESCTTR500574,NA,345103015,NA,32,NA,1
230282000#,Post-traumatic dementia,345101018#,1,1,2,5005761000006116#,Post-traumatic brain syndrome,^ESCTPO500576,NA,345102013,NA,31,NA,1
230282000#,Post-traumatic brain syndrome,345102013#,1,1,2,5005751000006118#,Post-traumatic dementia,^ESCTPO500575,NA,345101018,NA,31,NA,1
230282000#,Post-traumatic brain syndrome,345102013#,1,1,2,5005771000006111#,Dementia due to head trauma,^ESCTDE500577,NA,2951815017,NA,31,NA,1
230282000#,Post-traumatic brain syndrome,345102013#,1,1,2,5005741000006115#,Traumatic encephalopathy,^ESCTTR500574,NA,345103015,NA,32,NA,1
230282000#,Post-traumatic brain syndrome,345102013#,1,1,2,5005761000006116#,Post-traumatic brain syndrome,^ESCTPO500576,NA,345102013,NA,31,NA,1
230282000#,Traumatic encephalopathy,345103015#,1,1,2,5005751000006118#,Post-traumatic dementia,^ESCTPO500575,NA,345101018,NA,31,NA,1
230282000#,Traumatic encephalopathy,345103015#,1,1,2,5005771000006111#,Dementia due to head trauma,^ESCTDE500577,NA,2951815017,NA,31,NA,1
230282000#,Traumatic encephalopathy,345103015#,1,1,2,5005741000006115#,Traumatic encephalopathy,^ESCTTR500574,NA,345103015,NA,32,NA,1
230282000#,Traumatic encephalopathy,345103015#,1,1,2,5005761000006116#,Post-traumatic brain syndrome,^ESCTPO500576,NA,345102013,NA,31,NA,1
230282000#,Post-traumatic dementia (disorder),618067015#,1,1,2,5005751000006118#,Post-traumatic dementia,^ESCTPO500575,NA,345101018,NA,31,NA,1
230282000#,Post-traumatic dementia (disorder),618067015#,1,1,2,5005771000006111#,Dementia due to head trauma,^ESCTDE500577,NA,2951815017,NA,31,NA,1
230282000#,Post-traumatic dementia (disorder),618067015#,1,1,2,5005741000006115#,Traumatic encephalopathy,^ESCTTR500574,NA,345103015,NA,32,NA,1
230282000#,Post-traumatic dementia (disorder),618067015#,1,1,2,5005761000006116#,Post-traumatic brain syndrome,^ESCTPO500576,NA,345102013,NA,31,NA,1
230282000#,Dementia due to head trauma,2951815017#,1,1,2,5005751000006118#,Post-traumatic dementia,^ESCTPO500575,NA,345101018,NA,31,NA,1
230282000#,Dementia due to head trauma,2951815017#,1,1,2,5005771000006111#,Dementia due to head trauma,^ESCTDE500577,NA,2951815017,NA,31,NA,1
230282000#,Dementia due to head trauma,2951815017#,1,1,2,5005741000006115#,Traumatic encephalopathy,^ESCTTR500574,NA,345103015,NA,32,NA,1
230282000#,Dementia due to head trauma,2951815017#,1,1,2,5005761000006116#,Post-traumatic brain syndrome,^ESCTPO500576,NA,345102013,NA,31,NA,1
230283005#,Punch drunk syndrome,345104014#,1,1,2,5005811000006111#,Punch drunk,^ESCTPU500581,NA,345107019,NA,31,NA,1
230283005#,Punch drunk syndrome,345104014#,1,1,2,5005781000006114#,Punch drunk syndrome,^ESCTPU500578,NA,345104014,NA,31,NA,1
230283005#,Punch drunk syndrome,345104014#,1,1,2,5005791000006112#,Punchdrunk encephalopathy,^ESCTPU500579,NA,345105010,NA,31,NA,1
230283005#,Punch drunk syndrome,345104014#,1,1,2,5005801000006113#,Dementia pugilistica,^ESCTDE500580,NA,345106011,NA,31,NA,1
230283005#,Punch drunk syndrome,345104014#,1,1,2,5005821000006115#,Boxer's dementia,^ESCTBO500582,NA,345108012,NA,31,NA,1
230283005#,Punchdrunk encephalopathy,345105010#,1,1,2,5005811000006111#,Punch drunk,^ESCTPU500581,NA,345107019,NA,31,NA,1
230283005#,Punchdrunk encephalopathy,345105010#,1,1,2,5005781000006114#,Punch drunk syndrome,^ESCTPU500578,NA,345104014,NA,31,NA,1
230283005#,Punchdrunk encephalopathy,345105010#,1,1,2,5005791000006112#,Punchdrunk encephalopathy,^ESCTPU500579,NA,345105010,NA,31,NA,1
230283005#,Punchdrunk encephalopathy,345105010#,1,1,2,5005801000006113#,Dementia pugilistica,^ESCTDE500580,NA,345106011,NA,31,NA,1
230283005#,Punchdrunk encephalopathy,345105010#,1,1,2,5005821000006115#,Boxer's dementia,^ESCTBO500582,NA,345108012,NA,31,NA,1
230283005#,Dementia pugilistica,345106011#,1,1,2,5005811000006111#,Punch drunk,^ESCTPU500581,NA,345107019,NA,31,NA,1
230283005#,Dementia pugilistica,345106011#,1,1,2,5005781000006114#,Punch drunk syndrome,^ESCTPU500578,NA,345104014,NA,31,NA,1
230283005#,Dementia pugilistica,345106011#,1,1,2,5005791000006112#,Punchdrunk encephalopathy,^ESCTPU500579,NA,345105010,NA,31,NA,1
230283005#,Dementia pugilistica,345106011#,1,1,2,5005801000006113#,Dementia pugilistica,^ESCTDE500580,NA,345106011,NA,31,NA,1
230283005#,Dementia pugilistica,345106011#,1,1,2,5005821000006115#,Boxer's dementia,^ESCTBO500582,NA,345108012,NA,31,NA,1
230283005#,Punch drunk,345107019#,1,1,2,5005811000006111#,Punch drunk,^ESCTPU500581,NA,345107019,NA,31,NA,1
230283005#,Punch drunk,345107019#,1,1,2,5005781000006114#,Punch drunk syndrome,^ESCTPU500578,NA,345104014,NA,31,NA,1
230283005#,Punch drunk,345107019#,1,1,2,5005791000006112#,Punchdrunk encephalopathy,^ESCTPU500579,NA,345105010,NA,31,NA,1
230283005#,Punch drunk,345107019#,1,1,2,5005801000006113#,Dementia pugilistica,^ESCTDE500580,NA,345106011,NA,31,NA,1
230283005#,Punch drunk,345107019#,1,1,2,5005821000006115#,Boxer's dementia,^ESCTBO500582,NA,345108012,NA,31,NA,1
230283005#,Boxer's dementia,345108012#,1,1,2,5005811000006111#,Punch drunk,^ESCTPU500581,NA,345107019,NA,31,NA,1
230283005#,Boxer's dementia,345108012#,1,1,2,5005781000006114#,Punch drunk syndrome,^ESCTPU500578,NA,345104014,NA,31,NA,1
230283005#,Boxer's dementia,345108012#,1,1,2,5005791000006112#,Punchdrunk encephalopathy,^ESCTPU500579,NA,345105010,NA,31,NA,1
230283005#,Boxer's dementia,345108012#,1,1,2,5005801000006113#,Dementia pugilistica,^ESCTDE500580,NA,345106011,NA,31,NA,1
230283005#,Boxer's dementia,345108012#,1,1,2,5005821000006115#,Boxer's dementia,^ESCTBO500582,NA,345108012,NA,31,NA,1
230283005#,Punch drunk syndrome (disorder),618068013#,1,1,2,5005811000006111#,Punch drunk,^ESCTPU500581,NA,345107019,NA,31,NA,1
230283005#,Punch drunk syndrome (disorder),618068013#,1,1,2,5005781000006114#,Punch drunk syndrome,^ESCTPU500578,NA,345104014,NA,31,NA,1
230283005#,Punch drunk syndrome (disorder),618068013#,1,1,2,5005791000006112#,Punchdrunk encephalopathy,^ESCTPU500579,NA,345105010,NA,31,NA,1
230283005#,Punch drunk syndrome (disorder),618068013#,1,1,2,5005801000006113#,Dementia pugilistica,^ESCTDE500580,NA,345106011,NA,31,NA,1
230283005#,Punch drunk syndrome (disorder),618068013#,1,1,2,5005821000006115#,Boxer's dementia,^ESCTBO500582,NA,345108012,NA,31,NA,1
230284004#,Spongiform encephalopathy,345109016#,1,1,2,5005831000006117#,Spongiform encephalopathy,^ESCTSP500583,NA,345109016,NA,31,NA,1
230284004#,Spongiform encephalopathy (disorder),618069017#,1,1,2,5005831000006117#,Spongiform encephalopathy,^ESCTSP500583,NA,345109016,NA,31,NA,1
230285003#,Vascular dementia of acute onset,345110014#,1,1,2,431691000006119#,Vascular dementia of acute onset,Eu010,Eu01000,345110014,NA,32,NA,1
230285003#,Vascular dementia of acute onset (disorder),618070016#,1,1,2,431691000006119#,Vascular dementia of acute onset,Eu010,Eu01000,345110014,NA,32,NA,1
230286002#,Subcortical vascular dementia,345111013#,1,1,2,428201000006119#,Subcortical vascular dementia,Eu012,Eu01200,345111013,NA,32,NA,1
230286002#,Subcortical vascular dementia (disorder),618071017#,1,1,2,428201000006119#,Subcortical vascular dementia,Eu012,Eu01200,345111013,NA,32,NA,1
230287006#,Mixed cortical and subcortical vascular dementia,345112018#,1,1,2,398571000006112#,Mixed cortical and subcortical vascular dementia,Eu013,Eu01300,345112018,NA,32,NA,1
230287006#,Mixed cortical and subcortical vascular dementia (disorder),618072012#,1,1,2,398571000006112#,Mixed cortical and subcortical vascular dementia,Eu013,Eu01300,345112018,NA,32,NA,1
230288001#,Semantic dementia,345113011#,1,1,2,5005871000006119#,Semantic dementia,^ESCTSE500587,NA,345113011,NA,31,NA,1
230288001#,Semantic dementia (disorder),618074013#,1,1,2,5005871000006119#,Semantic dementia,^ESCTSE500587,NA,345113011,NA,31,NA,1
230289009#,Patchy dementia,345114017#,1,1,2,5005881000006116#,Patchy dementia,^ESCTPA500588,NA,345114017,NA,31,NA,1
230289009#,Patchy dementia (disorder),618075014#,1,1,2,5005881000006116#,Patchy dementia,^ESCTPA500588,NA,345114017,NA,31,NA,1
230290000#,Epileptic dementia,345115016#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
230290000#,Epileptic dementia (disorder),618076010#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
231438001#,Presbyophrenic psychosis,346897015#,1,1,2,346897015#,Presbyophrenic psychosis,E00y-1,E00y.11,346897015,NA,32,1,0
231438001#,Presbyophrenic psychosis (disorder),619369018#,1,1,2,346897015#,Presbyophrenic psychosis,E00y-1,E00y.11,346897015,NA,32,1,0
231463001#,Alcoholic dementia NOS,346929012#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
231463001#,Alcoholic dementia NOS (disorder),619398019#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
2421000119107#,Hallucinations co-occurrent and due to late onset dementia (disorder),3449649013#,1,0,1,7973121000006114#,Hallucinations co-occurrent and due to late onset dementia,^ESCTHA797312,NA,3449650013,NA,31,NA,1
2421000119107#,Hallucinations co-occurrent and due to late onset dementia,3449650013#,1,0,1,7973121000006114#,Hallucinations co-occurrent and due to late onset dementia,^ESCTHA797312,NA,3449650013,NA,31,NA,1
243637007#,Spongiform encephalopathy agent,364406019#,1,0,1,5189631000006111#,Spongiform encephalopathy agent,^ESCTSP518963,NA,364406019,NA,31,NA,0
243637007#,Spongiform encephalopathy agent (organism),633348016#,1,0,1,5189631000006111#,Spongiform encephalopathy agent,^ESCTSP518963,NA,364406019,NA,31,NA,0
243638002#,Human spongiform encephalopathy agent,364407011#,1,0,1,5189641000006118#,Human spongiform encephalopathy agent,^ESCTHU518964,NA,364407011,NA,31,NA,0
243638002#,Human spongiform encephalopathy agent (organism),633349012#,1,0,1,5189641000006118#,Human spongiform encephalopathy agent,^ESCTHU518964,NA,364407011,NA,31,NA,0
243639005#,Gerstmann-Straussler-Scheinker syndrome agent,364409014#,1,0,1,5189661000006119#,Gerstmann-Straussler-Scheinker syndrome agent,^ESCTGE518966,NA,364409014,NA,31,NA,0
243639005#,Gerstmann-Straussler-Scheinker syndrome agent,364409014#,1,0,1,5189651000006116#,Gerstmann-Straussler syndrome agent,^ESCTGE518965,NA,364408018,NA,31,NA,0
243640007#,Animal spongiform encephalopathy agent,364410016#,1,0,1,5189671000006114#,Animal spongiform encephalopathy agent,^ESCTAN518967,NA,364410016,NA,31,NA,0
243640007#,Animal spongiform encephalopathy agent (organism),633351011#,1,0,1,5189671000006114#,Animal spongiform encephalopathy agent,^ESCTAN518967,NA,364410016,NA,31,NA,0
25772007#,Multi-infarct dementia with delusions,43182011#,1,0,1,2912331000006111#,"Vascular dementia, with delusions",^ESCTVA291233,NA,43183018,NA,31,NA,1
25772007#,Multi-infarct dementia with delusions,43182011#,1,0,1,2912341000006118#,Multi infarct dementia with delusions,^ESCTMU291234,NA,2951830014,NA,31,NA,1
25772007#,Multi-infarct dementia with delusions,43182011#,1,0,1,2912321000006113#,Multi-infarct dementia with delusions,^ESCTMU291232,NA,43182011,NA,31,NA,1
25772007#,"Vascular dementia, with delusions",43183018#,1,0,1,2912331000006111#,"Vascular dementia, with delusions",^ESCTVA291233,NA,43183018,NA,31,NA,1
25772007#,"Vascular dementia, with delusions",43183018#,1,0,1,2912341000006118#,Multi infarct dementia with delusions,^ESCTMU291234,NA,2951830014,NA,31,NA,1
25772007#,"Vascular dementia, with delusions",43183018#,1,0,1,2912321000006113#,Multi-infarct dementia with delusions,^ESCTMU291232,NA,43182011,NA,31,NA,1
25772007#,Multi-infarct dementia with delusions (disorder),756128017#,1,0,1,2912331000006111#,"Vascular dementia, with delusions",^ESCTVA291233,NA,43183018,NA,31,NA,1
25772007#,Multi-infarct dementia with delusions (disorder),756128017#,1,0,1,2912341000006118#,Multi infarct dementia with delusions,^ESCTMU291234,NA,2951830014,NA,31,NA,1
25772007#,Multi-infarct dementia with delusions (disorder),756128017#,1,0,1,2912321000006113#,Multi-infarct dementia with delusions,^ESCTMU291232,NA,43182011,NA,31,NA,1
25772007#,Multi infarct dementia with delusions,2951830014#,1,0,1,2912331000006111#,"Vascular dementia, with delusions",^ESCTVA291233,NA,43183018,NA,31,NA,1
25772007#,Multi infarct dementia with delusions,2951830014#,1,0,1,2912341000006118#,Multi infarct dementia with delusions,^ESCTMU291234,NA,2951830014,NA,31,NA,1
25772007#,Multi infarct dementia with delusions,2951830014#,1,0,1,2912321000006113#,Multi-infarct dementia with delusions,^ESCTMU291232,NA,43182011,NA,31,NA,1
267688001#,Cerebral degenerations NOS &/or Alzheimer's disease &/or Pick's disease &/or Reye's syndrome,399545017#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
267688001#,Alzheimer's disease,399546016#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
267688001#,Pick's disease,399547013#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
267688001#,Cerebral degenerations NOS &/or Alzheimer's disease &/or Pick's disease &/or Reye's syndrome,660337017#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
267688001#,Cerebral degenerations NOS &/or Alzheimer's disease &/or Pick's disease &/or Reye's syndrome (disorder),2748992017#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
26852004#,"Primary degenerative dementia of the Alzheimer type, senile onset, with depression",44934012#,1,0,1,2929951000006117#,"Alzheimers dementia, late onset, with depressive mood",^ESCTAL292995,NA,2957158012,NA,31,NA,1
26852004#,"Primary degenerative dementia of the Alzheimer type, senile onset, with depression",44934012#,1,0,1,2929931000006112#,"Primary degenerative dementia of the Alzheimer type, senile onset, with depression",^ESCTPR292993,NA,44934012,NA,31,NA,1
26852004#,"Primary degenerative dementia of the Alzheimer type, senile onset, with depression",44934012#,1,0,1,2929941000006119#,"Dementia of the Alzheimer's type, with late onset, with depressive mood",^ESCTDE292994,NA,44935013,NA,31,NA,1
26852004#,"Dementia of the Alzheimer's type, with late onset, with depressive mood",44935013#,1,0,1,2929951000006117#,"Alzheimers dementia, late onset, with depressive mood",^ESCTAL292995,NA,2957158012,NA,31,NA,1
26852004#,"Dementia of the Alzheimer's type, with late onset, with depressive mood",44935013#,1,0,1,2929931000006112#,"Primary degenerative dementia of the Alzheimer type, senile onset, with depression",^ESCTPR292993,NA,44934012,NA,31,NA,1
